recommendation_id,client_id,detected_at,recommendation_type,title,target_platform,target_campaign_id,evidence_summary,supporting_benchmark_id,expected_weekly_savings,expected_roas_lift_pct,confidence_score,risk_level,decision_required,status
REC_0000000388,CL_0020,2026-05-13 16:36:22,Budget Shift,Budget Shift: Suppress Email Converters,Meta,MC_00000241,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000205,2239.66,0.0672,0.8912,Medium,auto_execute_allowed,needs_more_evidence
REC_0000000389,CL_0020,2026-05-29 07:36:14,Audience Refresh,Audience Refresh: Pause Low ROAS Adset,Meta,MC_00000242,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000063,918.30,0.0234,0.6931,High,human_approval,executed
REC_0000000390,CL_0020,2026-05-21 09:23:15,Campaign Pause,Campaign Pause: Reduce Budget,Meta,MC_00000243,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000117,787.78,0.0734,0.7940,Low,auto_execute_allowed,needs_more_evidence
REC_0000000391,CL_0020,2026-04-02 07:03:26,Audience Exclusion,Audience Exclusion: Reduce Budget,Meta,MC_00000242,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000163,205.09,0.0707,0.7598,Medium,auto_execute_allowed,new
REC_0000000392,CL_0020,2026-04-02 01:01:46,Tracking Fix,Tracking Fix: Pause Low ROAS Adset,Meta,MC_00000240,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000033,1875.65,0.0717,0.7480,Low,auto_execute_allowed,dismissed
REC_0000000393,CL_0020,2026-05-05 18:19:35,Budget Shift,Budget Shift: Pause Low ROAS Adset,Google,GC_00000245,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000233,5824.88,0.1442,0.7646,Low,human_approval,executed
REC_0000000394,CL_0020,2026-04-26 15:14:26,Budget Shift,Budget Shift: Suppress Email Converters,Meta,MC_00000241,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000099,2314.63,0.0879,0.8902,Low,auto_execute_allowed,executed
REC_0000000395,CL_0020,2026-04-24 11:13:15,Budget Shift,Budget Shift: Refresh Fatigued Audience,Meta,MC_00000242,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000149,5057.14,0.0895,0.8355,Medium,human_approval,approved
REC_0000000396,CL_0020,2026-05-04 12:12:13,Audience Exclusion,Audience Exclusion: Create Lookalike from High LTV,Meta,MC_00000243,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000061,3354.34,0.0933,0.6573,Low,human_approval,new
REC_0000000397,CL_0020,2026-05-31 21:02:20,Benchmark Alert,Benchmark Alert: Create Lookalike from High LTV,Google,GC_00000246,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000243,4226.02,0.0717,0.6303,Medium,human_approval,executed
REC_0000000398,CL_0020,2026-05-16 07:25:41,Benchmark Alert,Benchmark Alert: Split Retargeting Window,Meta,MC_00000241,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000192,1430.07,0.1494,0.6002,Medium,human_approval,approved
REC_0000000399,CL_0020,2026-03-16 21:58:12,Audience Refresh,Audience Refresh: Pause Low ROAS Adset,Meta,MC_00000242,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000261,1425.19,0.0623,0.8603,Medium,auto_execute_allowed,executed
REC_0000000400,CL_0020,2026-05-18 15:16:34,Campaign Pause,Campaign Pause: Fix Tracking Gap,Meta,MC_00000242,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000001,5718.03,0.1041,0.6442,Medium,human_approval,executed
REC_0000000401,CL_0021,2026-05-12 10:49:18,Campaign Pause,Campaign Pause: Fix Tracking Gap,Meta,MC_00000251,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000061,6824.32,0.1406,0.8785,High,human_approval,executed
REC_0000000402,CL_0021,2026-03-17 14:52:45,Campaign Pause,Campaign Pause: Pause Low ROAS Adset,Google,GC_00000255,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000167,4704.47,0.0974,0.6383,Medium,human_approval,new
REC_0000000403,CL_0021,2026-03-23 16:38:00,Audience Exclusion,Audience Exclusion: Pause Low ROAS Adset,Google,GC_00000254,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000255,3885.16,0.0525,0.7912,Medium,human_approval,executed
REC_0000000404,CL_0021,2026-05-18 18:23:58,Audience Exclusion,Audience Exclusion: Split Retargeting Window,Meta,MC_00000249,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000081,6782.42,0.0900,0.9378,High,human_approval,executed
REC_0000000405,CL_0021,2026-04-07 10:13:11,Budget Shift,Budget Shift: Tighten Brand Search Exclusions,Google,GC_00000255,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000025,2466.55,0.0874,0.8758,Low,auto_execute_allowed,new
REC_0000000406,CL_0021,2026-04-08 05:17:37,Benchmark Alert,Benchmark Alert: Split Retargeting Window,Meta,MC_00000249,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000165,2900.05,0.1269,0.6776,Low,human_approval,approved
REC_0000000407,CL_0021,2026-03-30 06:37:59,Budget Shift,Budget Shift: Reduce Budget,Meta,MC_00000252,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000257,4849.19,0.0321,0.7733,Low,human_approval,needs_more_evidence
REC_0000000408,CL_0021,2026-04-24 18:42:35,Audience Exclusion,Audience Exclusion: Tighten Brand Search Exclusions,Google,GC_00000258,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000141,6798.73,0.0413,0.6820,Medium,human_approval,executed
REC_0000000409,CL_0021,2026-03-18 18:27:36,Campaign Pause,Campaign Pause: Suppress Email Converters,Meta,MC_00000250,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000153,5059.57,0.1273,0.8210,Low,human_approval,needs_more_evidence
REC_0000000410,CL_0021,2026-05-30 05:21:21,Tracking Fix,Tracking Fix: Suppress Email Converters,Google,GC_00000256,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000082,623.29,0.0201,0.5572,Low,human_approval,executed
REC_0000000411,CL_0021,2026-06-05 14:52:22,Budget Shift,Budget Shift: Refresh Fatigued Audience,Meta,MC_00000250,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000134,7307.40,0.0924,0.6396,Medium,human_approval,approved
REC_0000000412,CL_0021,2026-03-25 06:48:25,Audience Refresh,Audience Refresh: Refresh Fatigued Audience,Google,GC_00000259,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000085,917.85,0.0475,0.6381,Low,human_approval,executed
REC_0000000413,CL_0021,2026-04-03 17:39:55,Tracking Fix,Tracking Fix: Pause Low ROAS Adset,Google,GC_00000258,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000293,3879.26,0.1526,0.8804,Low,human_approval,executed
REC_0000000414,CL_0021,2026-04-02 18:47:14,Audience Refresh,Audience Refresh: Tighten Brand Search Exclusions,Meta,MC_00000251,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000266,7625.58,0.1125,0.8099,Medium,human_approval,new
REC_0000000415,CL_0021,2026-05-21 04:28:36,Campaign Pause,Campaign Pause: Increase Budget,Meta,MC_00000250,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000036,7720.95,0.1029,0.7992,High,human_approval,needs_more_evidence
REC_0000000416,CL_0021,2026-05-02 21:38:35,Campaign Pause,Campaign Pause: Tighten Brand Search Exclusions,Google,GC_00000258,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000155,1234.97,0.0442,0.9244,Medium,auto_execute_allowed,executed
REC_0000000417,CL_0021,2026-05-03 07:28:27,Budget Shift,Budget Shift: Fix Tracking Gap,Google,GC_00000256,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000130,4340.35,0.0762,0.7885,Low,human_approval,new
REC_0000000418,CL_0021,2026-05-12 02:10:01,Benchmark Alert,Benchmark Alert: Exclude Recent Buyers,Google,GC_00000257,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000193,7978.57,0.0506,0.5516,Medium,human_approval,needs_more_evidence
REC_0000000419,CL_0021,2026-04-29 16:53:48,Campaign Pause,Campaign Pause: Pause Low ROAS Adset,Meta,MC_00000250,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000142,2185.02,0.1073,0.8872,Medium,auto_execute_allowed,executed
REC_0000000420,CL_0021,2026-05-22 07:48:06,Budget Shift,Budget Shift: Exclude Recent Buyers,Google,GC_00000257,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000289,5884.55,0.0274,0.8719,Medium,human_approval,executed
REC_0000000421,CL_0021,2026-04-24 19:26:01,Benchmark Alert,Benchmark Alert: Tighten Brand Search Exclusions,Google,GC_00000255,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000253,1246.45,0.0382,0.5506,Low,human_approval,new
REC_0000000422,CL_0021,2026-03-12 15:47:35,Tracking Fix,Tracking Fix: Create Lookalike from High LTV,Google,GC_00000258,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000145,7363.19,0.0725,0.6559,Medium,human_approval,executed
REC_0000000423,CL_0021,2026-03-20 18:53:11,Budget Shift,Budget Shift: Refresh Fatigued Audience,Google,GC_00000256,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000154,2742.09,0.0455,0.7881,Low,human_approval,needs_more_evidence
REC_0000000424,CL_0021,2026-04-10 05:51:58,Audience Exclusion,Audience Exclusion: Reduce Budget,Meta,MC_00000249,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000061,6326.68,0.1229,0.7398,Medium,human_approval,new
REC_0000000425,CL_0021,2026-04-03 12:17:03,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Meta,MC_00000249,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000250,6957.55,0.0862,0.8035,Medium,human_approval,new
REC_0000000426,CL_0021,2026-03-17 07:12:15,Benchmark Alert,Benchmark Alert: Create Lookalike from High LTV,Google,GC_00000255,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000264,5816.50,0.1148,0.5703,Low,human_approval,executed
REC_0000000427,CL_0022,2026-05-27 22:40:54,Campaign Pause,Campaign Pause: Pause Low ROAS Adset,Google,GC_00000271,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000183,1828.31,0.0602,0.7328,Medium,auto_execute_allowed,new
REC_0000000428,CL_0022,2026-05-01 09:11:21,Campaign Pause,Campaign Pause: Suppress Email Converters,Meta,MC_00000264,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000225,141.42,0.0929,0.7869,Low,auto_execute_allowed,executed
REC_0000000429,CL_0022,2026-05-08 02:52:41,Audience Exclusion,Audience Exclusion: Increase Budget,Google,GC_00000267,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000097,3329.42,0.0222,0.6554,Low,human_approval,executed
REC_0000000430,CL_0022,2026-03-24 21:13:09,Budget Shift,Budget Shift: Create Lookalike from High LTV,Meta,MC_00000262,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000182,2493.72,0.0619,0.7778,Low,auto_execute_allowed,approved
REC_0000000431,CL_0022,2026-03-23 21:22:57,Benchmark Alert,Benchmark Alert: Fix Tracking Gap,Google,GC_00000269,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000105,1119.46,0.0768,0.6736,Low,human_approval,needs_more_evidence
REC_0000000432,CL_0022,2026-03-14 19:40:09,Tracking Fix,Tracking Fix: Split Retargeting Window,Meta,MC_00000260,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000046,2777.19,0.1369,0.7890,Low,human_approval,executed
REC_0000000433,CL_0022,2026-05-02 18:48:08,Audience Exclusion,Audience Exclusion: Suppress Email Converters,Google,GC_00000271,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000058,3937.39,0.0275,0.6013,Low,human_approval,needs_more_evidence
REC_0000000434,CL_0022,2026-05-10 14:23:24,Benchmark Alert,Benchmark Alert: Suppress Email Converters,Google,GC_00000270,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000265,3711.15,0.0784,0.5980,Medium,human_approval,new
REC_0000000435,CL_0022,2026-04-07 11:25:19,Budget Shift,Budget Shift: Increase Budget,Google,GC_00000269,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000021,1667.51,0.1387,0.7609,Medium,auto_execute_allowed,dismissed
REC_0000000436,CL_0022,2026-06-04 03:04:14,Audience Exclusion,Audience Exclusion: Pause Low ROAS Adset,Meta,MC_00000265,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000100,2088.94,0.0681,0.8345,Medium,auto_execute_allowed,new
REC_0000000437,CL_0022,2026-04-09 09:03:15,Budget Shift,Budget Shift: Refresh Fatigued Audience,Meta,MC_00000266,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000262,3980.06,0.1036,0.8733,Low,human_approval,executed
REC_0000000438,CL_0022,2026-05-25 03:09:50,Audience Refresh,Audience Refresh: Fix Tracking Gap,Meta,MC_00000262,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000035,3749.94,0.0689,0.7242,Low,human_approval,executed
REC_0000000439,CL_0022,2026-06-08 03:43:41,Benchmark Alert,Benchmark Alert: Suppress Email Converters,Meta,MC_00000264,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000239,1596.63,0.0457,0.5542,Low,human_approval,new
REC_0000000440,CL_0022,2026-05-14 15:28:14,Audience Exclusion,Audience Exclusion: Tighten Brand Search Exclusions,Google,GC_00000270,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000096,581.82,0.1154,0.9175,Low,auto_execute_allowed,needs_more_evidence
REC_0000000441,CL_0022,2026-04-21 04:49:39,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Google,GC_00000270,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000059,733.67,0.1003,0.7046,Low,human_approval,approved
REC_0000000442,CL_0022,2026-04-13 08:32:10,Tracking Fix,Tracking Fix: Fix Tracking Gap,Google,GC_00000272,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000204,659.20,0.1224,0.8322,Low,auto_execute_allowed,needs_more_evidence
REC_0000000443,CL_0022,2026-05-17 02:50:24,Tracking Fix,Tracking Fix: Fix Tracking Gap,Meta,MC_00000261,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000022,2899.30,0.1572,0.7734,Low,human_approval,needs_more_evidence
REC_0000000444,CL_0022,2026-04-29 15:33:12,Campaign Pause,Campaign Pause: Increase Budget,Meta,MC_00000264,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000075,1112.78,0.0827,0.5287,Medium,human_approval,dismissed
REC_0000000445,CL_0022,2026-06-04 00:27:41,Benchmark Alert,Benchmark Alert: Reduce Budget,Meta,MC_00000265,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000028,2391.31,0.1064,0.9341,Low,auto_execute_allowed,executed
