optimization_id,client_id,created_at,agent_name,action_type,target_platform,target_campaign_id,reason,expected_impact_pct,confidence_score,risk_level,status,approved_by,actual_impact_pct,rollback_flag,evidence_refs
OPT_0000000783,CL_0015,2026-05-12 06:41:29,Risk Guardrail,Create Lookalike from High LTV,Meta,MC_00000177,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1461,0.6429,Low,Approved,human_ops,,false,"[""sql:ad_performance_daily:8898"", ""rag:benchmark:189""]"
OPT_0000000784,CL_0015,2026-04-16 14:01:59,Risk Guardrail,Refresh Fatigued Audience,Google,GC_00000182,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1381,0.6545,Medium,Executed,auto_policy,0.1415,false,"[""sql:ad_performance_daily:3438"", ""rag:benchmark:288""]"
OPT_0000000785,CL_0015,2026-03-20 22:33:25,Risk Guardrail,Fix Tracking Gap,Meta,MC_00000178,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0838,0.7696,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:3246"", ""rag:benchmark:313""]"
OPT_0000000786,CL_0015,2026-04-28 18:15:25,Recommendation Engine,Create Lookalike from High LTV,Google,GC_00000179,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1329,0.6536,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:4256"", ""rag:benchmark:487""]"
OPT_0000000787,CL_0015,2026-04-04 22:05:17,Risk Guardrail,Create Lookalike from High LTV,Google,GC_00000182,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1285,0.6587,Low,Rejected,,,false,"[""sql:ad_performance_daily:3550"", ""rag:benchmark:5""]"
OPT_0000000788,CL_0015,2026-03-23 07:25:54,Action Executor,Fix Tracking Gap,Meta,MC_00000178,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1414,0.6930,Medium,Executed,client_admin,0.1124,false,"[""sql:ad_performance_daily:4841"", ""rag:benchmark:262""]"
OPT_0000000789,CL_0015,2026-05-17 02:50:01,Data Scout,Split Retargeting Window,Meta,MC_00000175,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1064,0.7180,Medium,Executed,,0.1371,false,"[""sql:ad_performance_daily:3551"", ""rag:benchmark:433""]"
OPT_0000000790,CL_0015,2026-05-14 22:09:55,Recommendation Engine,Pause Low ROAS Adset,Meta,MC_00000173,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1223,0.6862,Low,Approved,,,false,"[""sql:ad_performance_daily:9329"", ""rag:benchmark:101""]"
OPT_0000000791,CL_0015,2026-03-16 05:53:43,Action Executor,Pause Low ROAS Adset,Meta,MC_00000178,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1350,0.7818,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:5494"", ""rag:benchmark:454""]"
OPT_0000000792,CL_0015,2026-04-15 01:46:19,Risk Guardrail,Increase Budget,Meta,MC_00000173,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1734,0.6031,High,Pending Review,,,false,"[""sql:ad_performance_daily:5937"", ""rag:benchmark:165""]"
OPT_0000000793,CL_0016,2026-03-19 16:38:20,Action Executor,Exclude Recent Buyers,Meta,MC_00000189,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1409,0.6035,High,Pending Review,,,false,"[""sql:ad_performance_daily:4563"", ""rag:benchmark:251""]"
OPT_0000000794,CL_0016,2026-04-07 14:25:23,Risk Guardrail,Create Lookalike from High LTV,Google,GC_00000191,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1017,0.7608,Medium,Executed,,0.1755,false,"[""sql:ad_performance_daily:4670"", ""rag:benchmark:29""]"
OPT_0000000795,CL_0016,2026-05-14 10:46:02,Recommendation Engine,Split Retargeting Window,Google,GC_00000192,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1575,0.4550,High,Executed,client_admin,0.1684,false,"[""sql:ad_performance_daily:733"", ""rag:benchmark:81""]"
OPT_0000000796,CL_0016,2026-03-31 19:45:09,Data Scout,Suppress Email Converters,Google,GC_00000191,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1393,0.6633,Medium,Executed,human_ops,0.1859,false,"[""sql:ad_performance_daily:2186"", ""rag:benchmark:366""]"
OPT_0000000797,CL_0016,2026-05-06 16:56:12,Pattern Miner,Refresh Fatigued Audience,Google,GC_00000196,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1143,0.6949,Low,Executed,human_ops,0.0466,false,"[""sql:ad_performance_daily:9454"", ""rag:benchmark:131""]"
OPT_0000000798,CL_0016,2026-05-26 21:23:13,Recommendation Engine,Split Retargeting Window,Meta,MC_00000188,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0556,0.7675,Medium,Approved,client_admin,,false,"[""sql:ad_performance_daily:3944"", ""rag:benchmark:182""]"
OPT_0000000799,CL_0016,2026-03-21 22:52:08,Data Scout,Increase Budget,Meta,MC_00000188,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0836,0.7926,Medium,Executed,,0.0538,false,"[""sql:ad_performance_daily:7638"", ""rag:benchmark:38""]"
OPT_0000000800,CL_0016,2026-05-23 06:51:54,Risk Guardrail,Suppress Email Converters,Meta,MC_00000185,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1363,0.5971,Medium,Executed,auto_policy,0.0757,false,"[""sql:ad_performance_daily:1042"", ""rag:benchmark:181""]"
OPT_0000000801,CL_0016,2026-05-07 06:32:12,Pattern Miner,Increase Budget,Google,GC_00000191,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1546,0.7065,Low,Approved,auto_policy,,false,"[""sql:ad_performance_daily:4909"", ""rag:benchmark:87""]"
OPT_0000000802,CL_0016,2026-05-06 17:11:15,Risk Guardrail,Tighten Brand Search Exclusions,Meta,MC_00000189,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1609,0.8501,High,Executed,,0.1844,false,"[""sql:ad_performance_daily:2311"", ""rag:benchmark:50""]"
OPT_0000000803,CL_0016,2026-04-19 04:30:27,Action Executor,Increase Budget,Meta,MC_00000190,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1226,0.5726,Medium,Rejected,,,false,"[""sql:ad_performance_daily:6921"", ""rag:benchmark:262""]"
OPT_0000000804,CL_0016,2026-04-18 19:13:45,Action Executor,Fix Tracking Gap,Google,GC_00000191,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0354,0.9548,Medium,Approved,,,false,"[""sql:ad_performance_daily:4618"", ""rag:benchmark:420""]"
OPT_0000000805,CL_0016,2026-05-10 20:47:28,Action Executor,Exclude Recent Buyers,Google,GC_00000195,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1753,0.7078,Medium,Executed,,0.1394,false,"[""sql:ad_performance_daily:943"", ""rag:benchmark:329""]"
OPT_0000000806,CL_0016,2026-03-21 09:37:21,Action Executor,Exclude Recent Buyers,Meta,MC_00000190,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0970,0.8122,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:5445"", ""rag:benchmark:83""]"
OPT_0000000807,CL_0016,2026-05-30 01:35:17,Recommendation Engine,Suppress Email Converters,Meta,MC_00000185,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0726,0.7986,Medium,Executed,,0.1423,false,"[""sql:ad_performance_daily:442"", ""rag:benchmark:450""]"
OPT_0000000808,CL_0016,2026-05-28 03:36:56,Action Executor,Fix Tracking Gap,Google,GC_00000192,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0612,0.8266,Medium,Executed,client_admin,0.0183,false,"[""sql:ad_performance_daily:9233"", ""rag:benchmark:121""]"
OPT_0000000809,CL_0016,2026-04-26 03:19:40,Risk Guardrail,Suppress Email Converters,Google,GC_00000197,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0331,0.9700,Low,Executed,,-0.0280,false,"[""sql:ad_performance_daily:3590"", ""rag:benchmark:2""]"
OPT_0000000810,CL_0016,2026-05-04 02:10:07,Data Scout,Suppress Email Converters,Google,GC_00000191,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1523,0.6368,Low,Executed,client_admin,0.0854,false,"[""sql:ad_performance_daily:5685"", ""rag:benchmark:417""]"
OPT_0000000811,CL_0016,2026-03-30 22:56:23,Data Scout,Suppress Email Converters,Meta,MC_00000188,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1563,0.6478,High,Approved,,,false,"[""sql:ad_performance_daily:6608"", ""rag:benchmark:115""]"
OPT_0000000812,CL_0016,2026-05-27 10:07:11,Recommendation Engine,Suppress Email Converters,Google,GC_00000196,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0318,0.9206,Medium,Rejected,,,false,"[""sql:ad_performance_daily:4699"", ""rag:benchmark:401""]"
OPT_0000000813,CL_0016,2026-05-14 17:37:16,Action Executor,Split Retargeting Window,Meta,MC_00000188,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1219,0.7480,Medium,Executed,human_ops,0.1493,false,"[""sql:ad_performance_daily:5288"", ""rag:benchmark:126""]"
OPT_0000000814,CL_0016,2026-04-11 18:59:55,Data Scout,Refresh Fatigued Audience,Google,GC_00000194,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1199,0.8592,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9239"", ""rag:benchmark:232""]"
OPT_0000000815,CL_0016,2026-06-05 14:31:31,Data Scout,Create Lookalike from High LTV,Google,GC_00000197,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0379,0.7212,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:4411"", ""rag:benchmark:385""]"
OPT_0000000816,CL_0016,2026-03-16 12:57:14,Action Executor,Create Lookalike from High LTV,Google,GC_00000194,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1622,0.6005,Low,Pending Review,,,false,"[""sql:ad_performance_daily:3486"", ""rag:benchmark:474""]"
OPT_0000000817,CL_0016,2026-04-16 14:55:01,Data Scout,Create Lookalike from High LTV,Google,GC_00000194,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1380,0.7286,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:7029"", ""rag:benchmark:500""]"
OPT_0000000818,CL_0016,2026-05-04 04:17:15,Risk Guardrail,Pause Low ROAS Adset,Google,GC_00000191,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1467,0.8040,Medium,Executed,human_ops,0.2170,false,"[""sql:ad_performance_daily:6441"", ""rag:benchmark:399""]"
OPT_0000000819,CL_0016,2026-05-11 19:50:10,Action Executor,Pause Low ROAS Adset,Google,GC_00000191,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1556,0.6297,Medium,Executed,auto_policy,0.0787,false,"[""sql:ad_performance_daily:3984"", ""rag:benchmark:413""]"
OPT_0000000820,CL_0016,2026-06-03 14:03:21,Risk Guardrail,Refresh Fatigued Audience,Meta,MC_00000186,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1305,0.8536,Medium,Approved,auto_policy,,false,"[""sql:ad_performance_daily:7500"", ""rag:benchmark:219""]"
OPT_0000000821,CL_0016,2026-03-21 17:31:36,Pattern Miner,Suppress Email Converters,Google,GC_00000194,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1520,0.6630,Low,Pending Review,,,false,"[""sql:ad_performance_daily:9060"", ""rag:benchmark:90""]"
OPT_0000000822,CL_0016,2026-03-12 04:29:27,Data Scout,Suppress Email Converters,Google,GC_00000191,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1153,0.4711,Low,Executed,,0.1090,false,"[""sql:ad_performance_daily:2323"", ""rag:benchmark:409""]"
OPT_0000000823,CL_0016,2026-06-04 16:11:17,Data Scout,Suppress Email Converters,Google,GC_00000196,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0666,0.7580,Medium,Executed,,0.0549,false,"[""sql:ad_performance_daily:8736"", ""rag:benchmark:258""]"
OPT_0000000824,CL_0016,2026-04-10 18:42:19,Pattern Miner,Suppress Email Converters,Google,GC_00000196,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0884,0.7985,Low,Executed,client_admin,0.0236,false,"[""sql:ad_performance_daily:7169"", ""rag:benchmark:82""]"
OPT_0000000825,CL_0016,2026-04-11 23:19:17,Pattern Miner,Increase Budget,Google,GC_00000191,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1507,0.5987,High,Executed,client_admin,0.2232,false,"[""sql:ad_performance_daily:1151"", ""rag:benchmark:108""]"
OPT_0000000826,CL_0016,2026-06-08 23:35:06,Data Scout,Split Retargeting Window,Meta,MC_00000187,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1402,0.6303,Low,Pending Review,,,false,"[""sql:ad_performance_daily:4427"", ""rag:benchmark:202""]"
OPT_0000000827,CL_0017,2026-05-11 18:22:02,Action Executor,Reduce Budget,Google,GC_00000206,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0581,0.7861,Low,Rejected,,,false,"[""sql:ad_performance_daily:4808"", ""rag:benchmark:182""]"
OPT_0000000828,CL_0017,2026-04-28 00:23:02,Risk Guardrail,Split Retargeting Window,Meta,MC_00000199,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0303,0.9105,Medium,Executed,,0.0334,false,"[""sql:ad_performance_daily:598"", ""rag:benchmark:318""]"
OPT_0000000829,CL_0017,2026-05-09 16:50:53,Data Scout,Increase Budget,Google,GC_00000207,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0746,0.7959,Low,Generated,,,false,"[""sql:ad_performance_daily:6198"", ""rag:benchmark:310""]"
OPT_0000000830,CL_0017,2026-06-02 04:56:39,Action Executor,Split Retargeting Window,Google,GC_00000208,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1599,0.5292,High,Rejected,,,false,"[""sql:ad_performance_daily:5494"", ""rag:benchmark:128""]"
OPT_0000000831,CL_0017,2026-03-20 08:11:06,Pattern Miner,Pause Low ROAS Adset,Meta,MC_00000202,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0968,0.9285,Medium,Executed,human_ops,0.1546,false,"[""sql:ad_performance_daily:1427"", ""rag:benchmark:455""]"
OPT_0000000832,CL_0017,2026-06-03 08:10:58,Recommendation Engine,Create Lookalike from High LTV,Google,GC_00000211,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1714,0.9700,Medium,Executed,auto_policy,0.2303,false,"[""sql:ad_performance_daily:7476"", ""rag:benchmark:338""]"
OPT_0000000833,CL_0017,2026-04-12 01:38:13,Pattern Miner,Exclude Recent Buyers,Google,GC_00000206,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1661,0.4050,High,Generated,,,false,"[""sql:ad_performance_daily:5957"", ""rag:benchmark:354""]"
OPT_0000000834,CL_0017,2026-05-04 11:52:48,Data Scout,Increase Budget,Meta,MC_00000198,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0716,0.5432,Low,Executed,auto_policy,0.0867,false,"[""sql:ad_performance_daily:7052"", ""rag:benchmark:340""]"
OPT_0000000835,CL_0017,2026-05-06 02:40:40,Action Executor,Split Retargeting Window,Meta,MC_00000202,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0738,0.6965,Medium,Approved,auto_policy,,false,"[""sql:ad_performance_daily:4203"", ""rag:benchmark:298""]"
OPT_0000000836,CL_0017,2026-05-17 18:09:30,Pattern Miner,Exclude Recent Buyers,Google,GC_00000209,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1074,0.8058,Medium,Rejected,,,false,"[""sql:ad_performance_daily:7520"", ""rag:benchmark:446""]"
OPT_0000000837,CL_0017,2026-05-19 08:31:07,Risk Guardrail,Fix Tracking Gap,Meta,MC_00000202,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1568,0.7517,Low,Executed,auto_policy,0.1735,false,"[""sql:ad_performance_daily:7673"", ""rag:benchmark:136""]"
OPT_0000000838,CL_0017,2026-05-19 08:13:02,Action Executor,Suppress Email Converters,Meta,MC_00000199,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1361,0.6713,Medium,Generated,,,false,"[""sql:ad_performance_daily:1900"", ""rag:benchmark:183""]"
OPT_0000000839,CL_0017,2026-03-21 00:45:34,Risk Guardrail,Increase Budget,Google,GC_00000205,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0671,0.9122,Low,Pending Review,,,false,"[""sql:ad_performance_daily:3840"", ""rag:benchmark:378""]"
OPT_0000000840,CL_0017,2026-05-08 15:57:19,Risk Guardrail,Create Lookalike from High LTV,Google,GC_00000208,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0456,0.8044,Medium,Rejected,,,false,"[""sql:ad_performance_daily:1499"", ""rag:benchmark:224""]"
OPT_0000000841,CL_0017,2026-04-28 03:01:04,Pattern Miner,Reduce Budget,Meta,MC_00000203,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0340,0.8375,Low,Executed,,0.0370,false,"[""sql:ad_performance_daily:9120"", ""rag:benchmark:241""]"
OPT_0000000842,CL_0017,2026-06-07 16:33:24,Pattern Miner,Tighten Brand Search Exclusions,Google,GC_00000209,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0324,0.6766,Low,Rejected,,,false,"[""sql:ad_performance_daily:779"", ""rag:benchmark:4""]"
OPT_0000000843,CL_0017,2026-05-30 01:18:23,Data Scout,Create Lookalike from High LTV,Google,GC_00000205,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0900,0.8050,Low,Pending Review,,,false,"[""sql:ad_performance_daily:2558"", ""rag:benchmark:156""]"
